i,X,Y,Z
620,65535 , 65368 , 112
621,65534 , 65368 , 112
622,65535 , 65368 , 112
623,65535 , 65367 , 113
624,65535 , 65369 , 113
625,65535 , 65369 , 113
626,65535 , 65367 , 112
627,65535 , 65368 , 113
628,65534 , 65366 , 113
629,65535 , 65367 , 112
630,65535 , 65367 , 112
631,65534 , 65369 , 113
632,0 , 65369 , 113
633,65535 , 65368 , 112
634,65534 , 65368 , 111
635,65534 , 65368 , 111
636,65534 , 65368 , 112
637,65534 , 65368 , 112
638,65535 , 65368 , 112
639,65534 , 65367 , 111
640,65534 , 65367 , 111
641,65535 , 65367 , 112
642,65535 , 65367 , 112
643,0 , 65369 , 112
644,65535 , 65368 , 112
645,65535 , 65368 , 112
646,65535 , 65368 , 112
647,65535 , 65368 , 112
648,65535 , 65367 , 113
649,65535 , 65368 , 111
650,65535 , 65368 , 111
651,65535 , 65368 , 112
652,65535 , 65368 , 112
653,65534 , 65369 , 111
654,65535 , 65368 , 111
655,65535 , 65368 , 111
656,65535 , 65367 , 113
657,65535 , 65367 , 113
658,65535 , 65368 , 112
659,65534 , 65368 , 112
660,65534 , 65368 , 112
661,65535 , 65367 , 110
662,65535 , 65367 , 110
663,65534 , 65368 , 112
664,65535 , 65368 , 111
665,65535 , 65368 , 111
666,65535 , 65368 , 112
667,65535 , 65368 , 112
668,65535 , 65368 , 112
669,0 , 65368 , 112
670,0 , 65368 , 112
671,65534 , 65369 , 112
672,65534 , 65369 , 112
673,0 , 65369 , 111
674,0 , 65369 , 111
675,65535 , 65368 , 110
676,65534 , 65368 , 111
677,65534 , 65368 , 111
678,65534 , 65368 , 111
679,65534 , 65368 , 111
680,65535 , 65367 , 112
681,65535 , 65368 , 111
682,65535 , 65368 , 111
683,65535 , 65367 , 111
684,65535 , 65367 , 111
685,65535 , 65368 , 112
686,0 , 65368 , 112
687,0 , 65368 , 112
688,65535 , 65368 , 112
689,65535 , 65368 , 112
690,65534 , 65367 , 112
691,65534 , 65368 , 113
692,65534 , 65368 , 113
